area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Timor Leste,eez,Inferred foreign catch,,1987,Loliginidae,Common pencil squids,Cephalopods,Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.001473708,0.353588364
Timor Leste,eez,Inferred foreign catch,,1987,Loliginidae,Common pencil squids,Cephalopods,Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.001473708,0.353588364
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,8.860150992,6057.617896
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.00443451,0.030789477
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.00443451,0.030789477
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.068305129,46.69969744
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,3.41868E-05,0.000237364
Timor Leste,eez,Inferred foreign catch,,1987,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,3.41868E-05,0.000237364
Timor Leste,eez,Inferred foreign catch,,1987,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,4.090644525,13058.95722
Timor Leste,eez,Inferred foreign catch,,1987,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.00204737,0.014215199
Timor Leste,eez,Inferred foreign catch,,1987,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.00204737,0.014215199
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.220678092,586.3189599
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.00011045,0.000766868
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.00011045,0.000766868
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.011523434,30.61657702
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,5.7675E-06,4.00E-05
Timor Leste,eez,Inferred foreign catch,,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,5.7675E-06,4.00E-05
Timor Leste,eez,Inferred foreign catch,,1987,Scomberomorus,Spanish mackerels,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,12.21242713,35390.27046
Timor Leste,eez,Inferred foreign catch,,1987,Scomberomorus,Spanish mackerels,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.006112326,0.042438808
Timor Leste,eez,Inferred foreign catch,,1987,Scomberomorus,Spanish mackerels,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,0.006112326,0.042438808
Timor Leste,eez,Inferred foreign catch,,1987,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,62.14648852,57139.06628
Timor Leste,eez,Inferred foreign catch,,1987,Sphyrna,Hammerhead sharks,Large sharks (>=90 cm),Sharks & rays,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,13.14772615,1690.901449
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,8.752011728,3337.625183
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.004380386,0.030413688
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.004380386,0.030413688
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.115947163,44.21705359
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,5.80316E-05,0.000402922
Timor Leste,eez,Inferred foreign catch,,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,5.80316E-05,0.000402922
Timor Leste,eez,Inferred foreign catch,,1987,Cynoglossus,Tonguesoles,Small to medium flatfishes (<90 cm),Flatfishes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.467808799,27.07316534
Timor Leste,eez,Inferred foreign catch,,1987,Cynoglossus,Tonguesoles,Small to medium flatfishes (<90 cm),Flatfishes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000234139,0.001625659
Timor Leste,eez,Inferred foreign catch,,1987,Cynoglossus,Tonguesoles,Small to medium flatfishes (<90 cm),Flatfishes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000234139,0.001625659
Timor Leste,eez,Inferred foreign catch,,1987,Upeneus,Upeneid goatfishes,Small reef assoc. fish (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,1.279055575,4750.767984
Timor Leste,eez,Inferred foreign catch,,1987,Upeneus,Upeneid goatfishes,Small reef assoc. fish (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000640168,0.004444783
Timor Leste,eez,Inferred foreign catch,,1987,Upeneus,Upeneid goatfishes,Small reef assoc. fish (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000640168,0.004444783
Timor Leste,eez,Inferred foreign catch,,1987,Auxis,Bullet and frigate tunas,Medium pelagics (30 - 89 cm),Tuna & billfishes,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,211.8721507,209528.8659
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.574833315,33.26691892
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000287704,0.001997575
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000287704,0.001997575
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.062853482,3.637474788
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,3.14582E-05,0.000218419
Timor Leste,eez,Inferred foreign catch,,1987,Drepane,Sicklefishes,Medium benthopelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,3.14582E-05,0.000218419
Timor Leste,eez,Inferred foreign catch,,1987,Nemipterus,Threadfin breams,Small demersals (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,14.27406348,52359.43451
Timor Leste,eez,Inferred foreign catch,,1987,Nemipterus,Threadfin breams,Small demersals (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.007144176,0.297457398
Timor Leste,eez,Inferred foreign catch,,1987,Nemipterus,Threadfin breams,Small demersals (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.007144176,0.297457398
Timor Leste,eez,Inferred foreign catch,,1987,Saurida,Lizardfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,10.86208289,17634.7002
Timor Leste,eez,Inferred foreign catch,,1987,Saurida,Lizardfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.005436478,0.219662404
Timor Leste,eez,Inferred foreign catch,,1987,Saurida,Lizardfishes,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.005436478,0.219662404
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,8.052338904,30844.64522
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0040302,0.027982289
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.0040302,0.027982289
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.00165493,6.339243383
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,8.283E-07,5.75E-06
Timor Leste,eez,Inferred foreign catch,,1987,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Other,8.283E-07,5.75E-06
Timor Leste,eez,Inferred foreign catch,,1987,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,24.02707293,25646.16127
Timor Leste,eez,Inferred foreign catch,,1987,Pomadasys argenteus,Silver grunt,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.288325911,245.2037721
Timor Leste,eez,Inferred foreign catch,,1987,Pomadasys argenteus,Silver grunt,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000144307,0.001001947
Timor Leste,eez,Inferred foreign catch,,1987,Pomadasys argenteus,Silver grunt,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000144307,0.001001947
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,1.526308837,3179.925568
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.000763918,0.005304001
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.000763918,0.005304001
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.17136003,357.0130284
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,8.57658E-05,0.000595485
Timor Leste,eez,Inferred foreign catch,,1987,Elagatis bipinnulata,Rainbow runner,Large pelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,8.57658E-05,0.000595485
Timor Leste,eez,Inferred foreign catch,,1987,Carcharhinus longimanus,Oceanic whitetip shark,Large sharks (>=90 cm),Sharks & rays,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,0.643334326,131.8924792
Timor Leste,eez,Inferred foreign catch,,1987,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,118.2458895,19034.76213
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,1.95637638,4647.145152
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000979167,0.006798508
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000979167,0.006798508
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.020147525,47.85810956
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.00838E-05,7.00E-05
Timor Leste,eez,Inferred foreign catch,,1987,Lutjanus argentimaculatus,Mangrove red snapper,Large reef assoc. fish (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.00838E-05,7.00E-05
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,3.469415302,1146.546695
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.001736444,0.012056395
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.001736444,0.012056395
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.173470765,57.32733476
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,8.68222E-05,0.00060282
Timor Leste,eez,Inferred foreign catch,,1987,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,8.68222E-05,0.00060282
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,9.501098638,3139.85277
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.004755305,0.033016803
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,0.004755305,0.033016803
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.475054932,156.9926385
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.000237765,0.00165084
Timor Leste,eez,Inferred foreign catch,,1987,Anodontostoma chacunda,Chacunda gizzard shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,0.000237765,0.00165084
