region,date_bin_start,n_landings_per_boat,catch_taxon,catch_name_en,recorded_catch_kg,estimated_catch_kg
Dili,01/07/18,17.09125165,LWX,Jobfish,0.00108869,5.352025267
Dili,01/07/18,17.09125165,MZZ,Other,0.779678666,3832.918067
Dili,01/07/18,17.09125165,RAX,Short bodied mackerel,0.00630405,30.99085186
Dili,01/07/18,17.09125165,SDX,Mackerel scad,0.165053896,811.4087101
Dili,01/07/18,17.09125165,SNA,Snapper/seaperch,0.200168175,984.0313028
Dili,01/07/18,17.09125165,TUN,Tuna/Bonito/Other Mackerel,0.446436514,2194.692066
Dili,01/08/18,18.31301789,BEN,Long tom,0.034428377,190.5311099
Dili,01/08/18,18.31301789,CGX,Jacks/Trevally/Other Scad,0.258352503,1429.756303
Dili,01/08/18,18.31301789,CJX,Fusilier,0.043255518,239.3816544
Dili,01/08/18,18.31301789,CLP,Sardines/pilchards,0.575855146,3186.857162
Dili,01/08/18,18.31301789,FLY,Flying fish,0.049763493,275.3976326
Dili,01/08/18,18.31301789,GZP,Garfish,0.036448336,201.7098236
Dili,01/08/18,18.31301789,LWX,Jobfish,0.000860874,4.764190557
Dili,01/08/18,18.31301789,MZZ,Other,0.850194672,4705.08773
Dili,01/08/18,18.31301789,RAX,Short bodied mackerel,0.007766324,42.97984323
Dili,01/08/18,18.31301789,SDX,Mackerel scad,0.202137713,1118.656353
Dili,01/08/18,18.31301789,SNA,Snapper/seaperch,0.187606319,1038.237736
Dili,01/08/18,18.31301789,TUN,Tuna/Bonito/Other Mackerel,0.208952324,1156.369295
Dili,01/09/18,18.36911563,BEN,Long tom,0.027955523,227.3948377
Dili,01/09/18,18.36911563,CGX,Jacks/Trevally/Other Scad,0.241463745,1964.105936
Dili,01/09/18,18.36911563,CJX,Fusilier,0.024346195,198.0359666
Dili,01/09/18,18.36911563,CLP,Sardines/pilchards,0.344443146,2801.757369
Dili,01/09/18,18.36911563,FLY,Flying fish,0.045796242,372.5141858
Dili,01/09/18,18.36911563,GZP,Garfish,0.036402701,296.1055713
Dili,01/09/18,18.36911563,LWX,Jobfish,0.001680347,13.66822373
Dili,01/09/18,18.36911563,MZZ,Other,0.862629432,7016.770096
Dili,01/09/18,18.36911563,RAX,Short bodied mackerel,0.00754249,61.35185943
Dili,01/09/18,18.36911563,SDX,Mackerel scad,0.268529509,2184.263324
Dili,01/09/18,18.36911563,SNA,Snapper/seaperch,0.162002018,1317.751142
Dili,01/09/18,18.36911563,TUN,Tuna/Bonito/Other Mackerel,0.39587957,3220.149728
Dili,01/10/18,17.71684358,BEN,Long tom,0.027877834,161.9676413
Dili,01/10/18,17.71684358,CGX,Jacks/Trevally/Other Scad,0.260895935,1515.781302
Dili,01/10/18,17.71684358,CJX,Fusilier,0.040384116,234.6279868
Dili,01/10/18,17.71684358,CLP,Sardines/pilchards,0.285885579,1660.968824
Dili,01/10/18,17.71684358,FLY,Flying fish,0.057765571,335.6126335
Dili,01/10/18,17.71684358,GZP,Garfish,0.042955489,249.5674244
Dili,01/10/18,17.71684358,LWX,Jobfish,0.001515465,8.804714423
Dili,01/10/18,17.71684358,MZZ,Other,0.980293575,5695.41519
Dili,01/10/18,17.71684358,RAX,Short bodied mackerel,0.006503131,37.78258985
Dili,01/10/18,17.71684358,SDX,Mackerel scad,0.266255763,1546.921409
Dili,01/10/18,17.71684358,SNA,Snapper/seaperch,0.174682537,1014.889416
Dili,01/10/18,17.71684358,TUN,Tuna/Bonito/Other Mackerel,0.535434404,3110.82447
Dili,01/11/18,18.70162377,BEN,Long tom,0.024631435,162.3373316
Dili,01/11/18,18.70162377,CGX,Jacks/Trevally/Other Scad,0.273230581,1800.768947
Dili,01/11/18,18.70162377,CJX,Fusilier,0.04028805,265.5247051
Dili,01/11/18,18.70162377,CLP,Sardines/pilchards,0.337262692,2222.782605
Dili,01/11/18,18.70162377,FLY,Flying fish,0.049348934,325.2418771
Dili,01/11/18,18.70162377,GZP,Garfish,0.034163596,225.1605284
Dili,01/11/18,18.70162377,LWX,Jobfish,0.001062058,6.999660699
Dili,01/11/18,18.70162377,MZZ,Other,0.917785811,6048.811155
Dili,01/11/18,18.70162377,RAX,Short bodied mackerel,0.006549057,43.16258627
Dili,01/11/18,18.70162377,SDX,Mackerel scad,0.204161079,1345.555573
Dili,01/11/18,18.70162377,SNA,Snapper/seaperch,0.202996748,1337.881865
Dili,01/11/18,18.70162377,TUN,Tuna/Bonito/Other Mackerel,0.290326287,1913.440871
Dili,01/12/18,18.39583175,BEN,Long tom,0.022480997,118.3806358
Dili,01/12/18,18.39583175,CGX,Jacks/Trevally/Other Scad,0.24816225,1306.775032
Dili,01/12/18,18.39583175,CJX,Fusilier,0.032298923,170.0799601
Dili,01/12/18,18.39583175,CLP,Sardines/pilchards,0.245811074,1294.394189
Dili,01/12/18,18.39583175,FLY,Flying fish,0.095232273,501.474968
Dili,01/12/18,18.39583175,GZP,Garfish,0.040139416,211.366504
Dili,01/12/18,18.39583175,LWX,Jobfish,0.001258971,6.629500223
Dili,01/12/18,18.39583175,MZZ,Other,0.940816086,4954.157898
Dili,01/12/18,18.39583175,RAX,Short bodied mackerel,0.004871907,25.65453066
Dili,01/12/18,18.39583175,SDX,Mackerel scad,0.200728852,1056.999814
Dili,01/12/18,18.39583175,SNA,Snapper/seaperch,0.232360953,1223.568417
Dili,01/12/18,18.39583175,TUN,Tuna/Bonito/Other Mackerel,0.574941296,3027.531103
Dili,01/01/19,16.4863282,BEN,Long tom,0.02576456,184.4001392
Dili,01/01/19,16.4863282,CGX,Jacks/Trevally/Other Scad,0.274639219,1965.626845
Dili,01/01/19,16.4863282,CJX,Fusilier,0.070218539,502.5627683
Dili,01/01/19,16.4863282,CLP,Sardines/pilchards,1.069260984,7652.833066
Dili,01/01/19,16.4863282,FLY,Flying fish,0.025495165,182.4720481
Dili,01/01/19,16.4863282,GZP,Garfish,0.072306739,517.5082683
Dili,01/01/19,16.4863282,LWX,Jobfish,0.001164251,8.332687697
Dili,01/01/19,16.4863282,MZZ,Other,0.674184035,4825.218495
Dili,01/01/19,16.4863282,RAX,Short bodied mackerel,0.01549021,110.8653463
Dili,01/01/19,16.4863282,SDX,Mackerel scad,0.335563118,2401.666727
Dili,01/01/19,16.4863282,SNA,Snapper/seaperch,0.221614684,1586.123696
Dili,01/01/19,16.4863282,TUN,Tuna/Bonito/Other Mackerel,0.56626075,4052.798199
Dili,01/02/19,8.326118506,BEN,Long tom,0.026735256,156.9936314
Dili,01/02/19,8.326118506,CGX,Jacks/Trevally/Other Scad,0.291428936,1711.316586
Dili,01/02/19,8.326118506,CJX,Fusilier,0.048885259,287.0619333
Dili,01/02/19,8.326118506,CLP,Sardines/pilchards,0.746608629,4384.203389
Dili,01/02/19,8.326118506,FLY,Flying fish,0.03020492,177.3680462
Dili,01/02/19,8.326118506,GZP,Garfish,0.049496926,290.6537413
Dili,01/02/19,8.326118506,LWX,Jobfish,0.000819839,4.814225823
Dili,01/02/19,8.326118506,MZZ,Other,0.7361207,4322.616622
Dili,01/02/19,8.326118506,RAX,Short bodied mackerel,0.010221248,60.02077831
Dili,01/02/19,8.326118506,SDX,Mackerel scad,0.183432746,1077.145958
Dili,01/02/19,8.326118506,SNA,Snapper/seaperch,0.159180847,934.7349886
Dili,01/02/19,8.326118506,TUN,Tuna/Bonito/Other Mackerel,0.668161274,3923.548175
Dili,01/03/19,8.575364672,BEN,Long tom,0.018440897,117.8304824
Dili,01/03/19,8.575364672,CGX,Jacks/Trevally/Other Scad,0.234606728,1499.049887
Dili,01/03/19,8.575364672,CJX,Fusilier,0.031984659,204.3700952
Dili,01/03/19,8.575364672,CLP,Sardines/pilchards,0.529218647,3381.510662
Dili,01/03/19,8.575364672,FLY,Flying fish,0.019759058,126.2530469
Dili,01/03/19,8.575364672,GZP,Garfish,0.049915579,318.9420189
Dili,01/03/19,8.575364672,LWX,Jobfish,0.00115204,7.361107132
Dili,01/03/19,8.575364672,MZZ,Other,0.806813339,5155.237673
Dili,01/03/19,8.575364672,RAX,Short bodied mackerel,0.010853948,69.35269953
Dili,01/03/19,8.575364672,SDX,Mackerel scad,0.175418465,1120.858862
Dili,01/03/19,8.575364672,SNA,Snapper/seaperch,0.187372967,1197.243686
Dili,01/03/19,8.575364672,TUN,Tuna/Bonito/Other Mackerel,0.630986312,4031.768257
Dili,01/04/19,8.675203983,BEN,Long tom,0.03365284,196.1810818
Dili,01/04/19,8.675203983,CGX,Jacks/Trevally/Other Scad,0.224022502,1305.951491
Dili,01/04/19,8.675203983,CJX,Fusilier,0.043122708,251.3861944
Dili,01/04/19,8.675203983,CLP,Sardines/pilchards,0.673518308,3926.311998
Dili,01/04/19,8.675203983,FLY,Flying fish,0.03008935,175.4075184
Dili,01/04/19,8.675203983,GZP,Garfish,0.037000582,215.696928
Dili,01/04/19,8.675203983,LWX,Jobfish,0.000876696,5.110746128
Dili,01/04/19,8.675203983,MZZ,Other,0.699892392,4080.061168
Dili,01/04/19,8.675203983,RAX,Short bodied mackerel,0.011085444,64.62320596
Dili,01/04/19,8.675203983,SDX,Mackerel scad,0.211854942,1235.020029
Dili,01/04/19,8.675203983,SNA,Snapper/seaperch,0.211627351,1233.693275
Dili,01/04/19,8.675203983,TUN,Tuna/Bonito/Other Mackerel,0.43559106,2539.302026
Dili,01/05/19,8.31736985,BEN,Long tom,0.028686754,184.000654
Dili,01/05/19,8.31736985,CGX,Jacks/Trevally/Other Scad,0.16289115,1044.805474
Dili,01/05/19,8.31736985,CJX,Fusilier,0.03837048,246.1133534
Dili,01/05/19,8.31736985,CLP,Sardines/pilchards,0.483806834,3103.201311
Dili,01/05/19,8.31736985,FLY,Flying fish,0.029937542,192.0233742
Dili,01/05/19,8.31736985,GZP,Garfish,0.041188102,264.1859589
Dili,01/05/19,8.31736985,LWX,Jobfish,0.00115239,7.391582279
Dili,01/05/19,8.31736985,MZZ,Other,0.65250171,4185.232657
Dili,01/05/19,8.31736985,RAX,Short bodied mackerel,0.008633942,55.37925317
Dili,01/05/19,8.31736985,SDX,Mackerel scad,0.143216589,918.610227
Dili,01/05/19,8.31736985,SNA,Snapper/seaperch,0.207566904,1331.361696
Dili,01/05/19,8.31736985,TUN,Tuna/Bonito/Other Mackerel,0.428180846,2746.408831
Dili,01/06/19,16.9778008,BEN,Long tom,0.029026923,194.2372926
Dili,01/06/19,16.9778008,CGX,Jacks/Trevally/Other Scad,0.226920523,1518.467088
Dili,01/06/19,16.9778008,CJX,Fusilier,0.023320072,156.0491822
Dili,01/06/19,16.9778008,CLP,Sardines/pilchards,0.602095789,4028.999357
Dili,01/06/19,16.9778008,FLY,Flying fish,0.036605411,244.9496933
Dili,01/06/19,16.9778008,GZP,Garfish,0.026794286,179.2973198
Dili,01/06/19,16.9778008,LWX,Jobfish,0.001197681,8.014431902
Dili,01/06/19,16.9778008,MZZ,Other,0.812474926,5436.777694
Dili,01/06/19,16.9778008,RAX,Short bodied mackerel,0.007364369,49.27959925
Dili,01/06/19,16.9778008,SDX,Mackerel scad,0.215264363,1440.468437
Dili,01/06/19,16.9778008,SNA,Snapper/seaperch,0.119744752,801.2870002
Dili,01/06/19,16.9778008,TUN,Tuna/Bonito/Other Mackerel,0.293909243,1966.730498
Dili,01/07/19,15.94549242,BEN,Long tom,0.023107088,142.1642016
Dili,01/07/19,15.94549242,CGX,Jacks/Trevally/Other Scad,0.376122862,2314.060778
Dili,01/07/19,15.94549242,CJX,Fusilier,0.041105082,252.895179
Dili,01/07/19,15.94549242,CLP,Sardines/pilchards,0.544405142,3349.401787
Dili,01/07/19,15.94549242,FLY,Flying fish,0.033440257,205.7380567
Dili,01/07/19,15.94549242,GZP,Garfish,0.023153597,142.4503409
Dili,01/07/19,15.94549242,LWX,Jobfish,0.001172255,7.212186416
Dili,01/07/19,15.94549242,MZZ,Other,0.811220528,4990.958529
Dili,01/07/19,15.94549242,RAX,Short bodied mackerel,0.007357059,45.26361987
Dili,01/07/19,15.94549242,SDX,Mackerel scad,0.103429125,636.3380325
Dili,01/07/19,15.94549242,SNA,Snapper/seaperch,0.287599627,1769.42984
Dili,01/07/19,15.94549242,TUN,Tuna/Bonito/Other Mackerel,0.324060248,1993.750406
Dili,01/08/19,15.84583944,BEN,Long tom,0.027985651,140.4768053
Dili,01/08/19,15.84583944,CGX,Jacks/Trevally/Other Scad,0.238296318,1196.152483
Dili,01/08/19,15.84583944,CJX,Fusilier,0.02488597,124.9176452
Dili,01/08/19,15.84583944,CLP,Sardines/pilchards,0.54827278,2752.1107
Dili,01/08/19,15.84583944,FLY,Flying fish,0.058648261,294.3908823
Dili,01/08/19,15.84583944,GZP,Garfish,0.041378786,207.7050025
Dili,01/08/19,15.84583944,LWX,Jobfish,0.000680675,3.4167176
Dili,01/08/19,15.84583944,MZZ,Other,0.901301091,4524.172037
Dili,01/08/19,15.84583944,RAX,Short bodied mackerel,0.00858604,43.0984981
Dili,01/08/19,15.84583944,SDX,Mackerel scad,0.220995921,1109.311391
Dili,01/08/19,15.84583944,SNA,Snapper/seaperch,0.257771478,1293.910017
Dili,01/08/19,15.84583944,TUN,Tuna/Bonito/Other Mackerel,0.322923487,1620.947121
Dili,01/09/19,16.21932448,BEN,Long tom,0.012602107,88.04351225
Dili,01/09/19,16.21932448,CGX,Jacks/Trevally/Other Scad,0.285678297,1995.86625
Dili,01/09/19,16.21932448,CJX,Fusilier,0.033841649,236.4317013
Dili,01/09/19,16.21932448,CLP,Sardines/pilchards,0.359598438,2512.302796
Dili,01/09/19,16.21932448,FLY,Flying fish,0.075968522,530.7473868
Dili,01/09/19,16.21932448,GZP,Garfish,0.044382331,310.0732466
Dili,01/09/19,16.21932448,LWX,Jobfish,0.000934202,6.526722784
Dili,01/09/19,16.21932448,MZZ,Other,0.830469485,5802.001877
Dili,01/09/19,16.21932448,RAX,Short bodied mackerel,0.007687911,53.71091091
Dili,01/09/19,16.21932448,SDX,Mackerel scad,0.223584467,1562.053175
Dili,01/09/19,16.21932448,SNA,Snapper/seaperch,0.150563194,1051.896487
Dili,01/09/19,16.21932448,TUN,Tuna/Bonito/Other Mackerel,0.272266706,1902.16735
Dili,01/10/19,17.83930174,BEN,Long tom,0.027064406,189.9909281
Dili,01/10/19,17.83930174,CGX,Jacks/Trevally/Other Scad,0.277560835,1948.464701
Dili,01/10/19,17.83930174,CJX,Fusilier,0.042742551,300.0508026
Dili,01/10/19,17.83930174,CLP,Sardines/pilchards,0.297174615,2086.152567
Dili,01/10/19,17.83930174,FLY,Flying fish,0.06331905,444.4969108
Dili,01/10/19,17.83930174,GZP,Garfish,0.043017221,301.9789771
Dili,01/10/19,17.83930174,LWX,Jobfish,0.00084006,5.897181262
Dili,01/10/19,17.83930174,MZZ,Other,0.796446326,5591.017743
Dili,01/10/19,17.83930174,RAX,Short bodied mackerel,0.006141308,43.11170892
Dili,01/10/19,17.83930174,SDX,Mackerel scad,0.151410148,1062.892498
Dili,01/10/19,17.83930174,SNA,Snapper/seaperch,0.175501985,1232.016118
Dili,01/10/19,17.83930174,TUN,Tuna/Bonito/Other Mackerel,0.332764522,2335.992123
Dili,01/11/19,19.03877586,BEN,Long tom,0.030028479,160.8754647
Dili,01/11/19,19.03877586,CGX,Jacks/Trevally/Other Scad,0.220643844,1182.083894
Dili,01/11/19,19.03877586,CJX,Fusilier,0.029721751,159.2321936
Dili,01/11/19,19.03877586,CLP,Sardines/pilchards,0.324391119,1737.902631
Dili,01/11/19,19.03877586,FLY,Flying fish,0.057294234,306.9498325
Dili,01/11/19,19.03877586,GZP,Garfish,0.028497424,152.6729448
Dili,01/11/19,19.03877586,LWX,Jobfish,0.001239203,6.638941452
Dili,01/11/19,19.03877586,MZZ,Other,0.941140206,5042.092537
Dili,01/11/19,19.03877586,RAX,Short bodied mackerel,0.006379208,34.17615755
Dili,01/11/19,19.03877586,SDX,Mackerel scad,0.259973322,1392.788811
Dili,01/11/19,19.03877586,SNA,Snapper/seaperch,0.214881127,1151.210544
Dili,01/11/19,19.03877586,TUN,Tuna/Bonito/Other Mackerel,0.334159618,1790.236677
Dili,01/12/19,20.33553641,BEN,Long tom,0.034532199,164.3824454
Dili,01/12/19,20.33553641,CGX,Jacks/Trevally/Other Scad,0.273304687,1301.002953
Dili,01/12/19,20.33553641,CJX,Fusilier,0.04978062,236.9689849
Dili,01/12/19,20.33553641,CLP,Sardines/pilchards,0.327689568,1559.889444
Dili,01/12/19,20.33553641,FLY,Flying fish,0.080180595,381.6809459
Dili,01/12/19,20.33553641,GZP,Garfish,0.016759713,79.78068731
Dili,01/12/19,20.33553641,LWX,Jobfish,0.001039264,4.947174689
Dili,01/12/19,20.33553641,MZZ,Other,1.140360893,5428.420954
Dili,01/12/19,20.33553641,RAX,Short bodied mackerel,0.010048971,47.83577167
Dili,01/12/19,20.33553641,SDX,Mackerel scad,0.19954569,949.8905229
Dili,01/12/19,20.33553641,SNA,Snapper/seaperch,0.194038078,923.6728248
Dili,01/12/19,20.33553641,TUN,Tuna/Bonito/Other Mackerel,0.6053039,2881.407449
Dili,01/01/20,17.64112143,BEN,Long tom,0.019716759,136.7235811
Dili,01/01/20,17.64112143,CGX,Jacks/Trevally/Other Scad,0.277391614,1923.540046
Dili,01/01/20,17.64112143,CJX,Fusilier,0.066225865,459.2355989
Dili,01/01/20,17.64112143,CLP,Sardines/pilchards,1.09336851,7581.837405
Dili,01/01/20,17.64112143,FLY,Flying fish,0.022256028,154.3318498
Dili,01/01/20,17.64112143,GZP,Garfish,0.081278792,563.6183748
Dili,01/01/20,17.64112143,LWX,Jobfish,0.001371479,9.510360896
Dili,01/01/20,17.64112143,MZZ,Other,0.548552898,3803.876595
Dili,01/01/20,17.64112143,RAX,Short bodied mackerel,0.01148332,79.62975494
Dili,01/01/20,17.64112143,SDX,Mackerel scad,0.199515274,1383.515577
Dili,01/01/20,17.64112143,SNA,Snapper/seaperch,0.234219656,1624.169102
Dili,01/01/20,17.64112143,TUN,Tuna/Bonito/Other Mackerel,0.577620863,4005.445033
Dili,01/02/20,18.64622097,BEN,Long tom,0.022529024,143.4612145
Dili,01/02/20,18.64622097,CGX,Jacks/Trevally/Other Scad,0.267467182,1703.188187
Dili,01/02/20,18.64622097,CJX,Fusilier,0.057076424,363.4535283
Dili,01/02/20,18.64622097,CLP,Sardines/pilchards,1.005369051,6402.029131
Dili,01/02/20,18.64622097,FLY,Flying fish,0.023114798,147.191333
Dili,01/02/20,18.64622097,GZP,Garfish,0.056178215,357.7338787
Dili,01/02/20,18.64622097,LWX,Jobfish,0.001184923,7.545402903
Dili,01/02/20,18.64622097,MZZ,Other,0.698405012,4447.331283
Dili,01/02/20,18.64622097,RAX,Short bodied mackerel,0.009160266,58.33110727
Dili,01/02/20,18.64622097,SDX,Mackerel scad,0.232573308,1480.989587
Dili,01/02/20,18.64622097,SNA,Snapper/seaperch,0.184699593,1176.137431
Dili,01/02/20,18.64622097,TUN,Tuna/Bonito/Other Mackerel,0.349437368,2225.161207
Dili,01/03/20,21.75164941,BEN,Long tom,0.027975984,151.705728
Dili,01/03/20,21.75164941,CGX,Jacks/Trevally/Other Scad,0.207569093,1125.587572
Dili,01/03/20,21.75164941,CJX,Fusilier,0.064240428,348.3573905
Dili,01/03/20,21.75164941,CLP,Sardines/pilchards,0.871237912,4724.472965
Dili,01/03/20,21.75164941,FLY,Flying fish,0.034706498,188.2033703
Dili,01/03/20,21.75164941,GZP,Garfish,0.043637464,236.6334352
Dili,01/03/20,21.75164941,LWX,Jobfish,0.000756054,4.09986261
Dili,01/03/20,21.75164941,MZZ,Other,0.82938518,4497.517619
Dili,01/03/20,21.75164941,RAX,Short bodied mackerel,0.011556502,62.66759285
Dili,01/03/20,21.75164941,SDX,Mackerel scad,0.200674261,1088.198878
Dili,01/03/20,21.75164941,SNA,Snapper/seaperch,0.21100401,1144.21414
Dili,01/03/20,21.75164941,TUN,Tuna/Bonito/Other Mackerel,0.512208064,2777.557215
Dili,01/04/20,21.04869951,BEN,Long tom,0.017199638,100.4960487
Dili,01/04/20,21.04869951,CGX,Jacks/Trevally/Other Scad,0.343026109,2004.27286
Dili,01/04/20,21.04869951,CJX,Fusilier,0.05155449,301.2285721
Dili,01/04/20,21.04869951,CLP,Sardines/pilchards,0.67954761,3970.539832
Dili,01/04/20,21.04869951,FLY,Flying fish,0.025256101,147.5692879
Dili,01/04/20,21.04869951,GZP,Garfish,0.037995192,222.00273
Dili,01/04/20,21.04869951,LWX,Jobfish,0.0010455,6.108771159
Dili,01/04/20,21.04869951,MZZ,Other,0.71571305,4181.851474
Dili,01/04/20,21.04869951,RAX,Short bodied mackerel,0.008619566,50.3634058
Dili,01/04/20,21.04869951,SDX,Mackerel scad,0.217599083,1271.413238
Dili,01/04/20,21.04869951,SNA,Snapper/seaperch,0.230669365,1347.781802
Dili,01/04/20,21.04869951,TUN,Tuna/Bonito/Other Mackerel,0.432748607,2528.513907
Dili,01/05/20,19.39772559,BEN,Long tom,0.025109704,137.4054467
Dili,01/05/20,19.39772559,CGX,Jacks/Trevally/Other Scad,0.330812369,1810.273062
Dili,01/05/20,19.39772559,CJX,Fusilier,0.027772014,151.9741493
Dili,01/05/20,19.39772559,CLP,Sardines/pilchards,0.524553371,2870.463522
Dili,01/05/20,19.39772559,FLY,Flying fish,0.028714654,157.1324686
Dili,01/05/20,19.39772559,GZP,Garfish,0.036662422,200.6242823
Dili,01/05/20,19.39772559,LWX,Jobfish,0.001431701,7.834559296
Dili,01/05/20,19.39772559,MZZ,Other,0.948188985,5188.684396
Dili,01/05/20,19.39772559,RAX,Short bodied mackerel,0.010984774,60.11093594
Dili,01/05/20,19.39772559,SDX,Mackerel scad,0.15517788,849.1651525
Dili,01/05/20,19.39772559,SNA,Snapper/seaperch,0.196093869,1073.065827
Dili,01/05/20,19.39772559,TUN,Tuna/Bonito/Other Mackerel,0.307580497,1683.1435
Dili,01/06/20,18.31109421,BEN,Long tom,0.018713693,121.464219
Dili,01/06/20,18.31109421,CGX,Jacks/Trevally/Other Scad,0.268119444,1740.272183
Dili,01/06/20,18.31109421,CJX,Fusilier,0.051061117,331.4203534
Dili,01/06/20,18.31109421,CLP,Sardines/pilchards,0.415355502,2695.931391
Dili,01/06/20,18.31109421,FLY,Flying fish,0.051342554,333.2470649
Dili,01/06/20,18.31109421,GZP,Garfish,0.027542572,178.769471
Dili,01/06/20,18.31109421,LWX,Jobfish,0.001032405,6.700989409
Dili,01/06/20,18.31109421,MZZ,Other,0.828725496,5378.97552
Dili,01/06/20,18.31109421,RAX,Short bodied mackerel,0.00774491,50.26957853
Dili,01/06/20,18.31109421,SDX,Mackerel scad,0.157342079,1021.253958
Dili,01/06/20,18.31109421,SNA,Snapper/seaperch,0.192606404,1250.142704
Dili,01/06/20,18.31109421,TUN,Tuna/Bonito/Other Mackerel,0.313110581,2032.294359
Dili,01/07/20,18.73444647,BEN,Long tom,0.020520642,121.1349038
Dili,01/07/20,18.73444647,CGX,Jacks/Trevally/Other Scad,0.196586397,1160.46438
Dili,01/07/20,18.73444647,CJX,Fusilier,0.037627031,222.1152139
Dili,01/07/20,18.73444647,CLP,Sardines/pilchards,0.28958565,1709.446003
Dili,01/07/20,18.73444647,FLY,Flying fish,0.040801345,240.8534249
Dili,01/07/20,18.73444647,GZP,Garfish,0.021893828,129.2409231
Dili,01/07/20,18.73444647,LWX,Jobfish,0.000798535,4.71381259
Dili,01/07/20,18.73444647,MZZ,Other,0.764499928,4512.900926
Dili,01/07/20,18.73444647,RAX,Short bodied mackerel,0.007250928,42.80277535
Dili,01/07/20,18.73444647,SDX,Mackerel scad,0.245397349,1448.599123
Dili,01/07/20,18.73444647,SNA,Snapper/seaperch,0.209926091,1239.209601
Dili,01/07/20,18.73444647,TUN,Tuna/Bonito/Other Mackerel,0.506381254,2989.20686
Dili,01/08/20,20.38364563,BEN,Long tom,0.026715451,139.3156714
Dili,01/08/20,20.38364563,CGX,Jacks/Trevally/Other Scad,0.265539874,1384.736712
Dili,01/08/20,20.38364563,CJX,Fusilier,0.030239014,157.6903377
Dili,01/08/20,20.38364563,CLP,Sardines/pilchards,0.399167333,2081.576873
Dili,01/08/20,20.38364563,FLY,Flying fish,0.052337815,272.9311138
Dili,01/08/20,20.38364563,GZP,Garfish,0.049105602,256.0757802
Dili,01/08/20,20.38364563,LWX,Jobfish,0.000917742,4.785837874
Dili,01/08/20,20.38364563,MZZ,Other,0.936067435,4881.402262
Dili,01/08/20,20.38364563,RAX,Short bodied mackerel,0.006530018,34.05272091
Dili,01/08/20,20.38364563,SDX,Mackerel scad,0.128007787,667.5347087
Dili,01/08/20,20.38364563,SNA,Snapper/seaperch,0.222533463,1160.466982
Dili,01/08/20,20.38364563,TUN,Tuna/Bonito/Other Mackerel,0.583328787,3041.941591
Dili,01/09/20,18.26766406,BEN,Long tom,0.063798486,425.3890002
Dili,01/09/20,18.26766406,CGX,Jacks/Trevally/Other Scad,0.406973996,2713.579448
Dili,01/09/20,18.26766406,CJX,Fusilier,0,0
Dili,01/09/20,18.26766406,CLP,Sardines/pilchards,1.915842594,12774.25865
Dili,01/09/20,18.26766406,FLY,Flying fish,0.055882418,372.6070516
Dili,01/09/20,18.26766406,GZP,Garfish,0.195094894,1300.833714
Dili,01/09/20,18.26766406,LWX,Jobfish,0,0
Dili,01/09/20,18.26766406,MZZ,Other,1.696273321,11310.23718
Dili,01/09/20,18.26766406,RAX,Short bodied mackerel,0,0
Dili,01/09/20,18.26766406,SDX,Mackerel scad,0.184307553,1228.906987
Dili,01/09/20,18.26766406,SNA,Snapper/seaperch,0.047788551,318.6395984
Dili,01/09/20,18.26766406,TUN,Tuna/Bonito/Other Mackerel,0,0
Dili,01/10/20,18.43478293,BEN,Long tom,0.156451307,1052.713249
Dili,01/10/20,18.43478293,CGX,Jacks/Trevally/Other Scad,0.039070743,262.8951403
Dili,01/10/20,18.43478293,CJX,Fusilier,0,0
Dili,01/10/20,18.43478293,CLP,Sardines/pilchards,0.098033651,659.6386141
Dili,01/10/20,18.43478293,FLY,Flying fish,0.239208216,1609.559312
Dili,01/10/20,18.43478293,GZP,Garfish,0.227586116,1531.357739
Dili,01/10/20,18.43478293,LWX,Jobfish,0.003832297,25.78635757
Dili,01/10/20,18.43478293,MZZ,Other,0.632793864,4257.877393
Dili,01/10/20,18.43478293,RAX,Short bodied mackerel,0.010319703,69.4381425
Dili,01/10/20,18.43478293,SDX,Mackerel scad,0,0
Dili,01/10/20,18.43478293,SNA,Snapper/seaperch,0.130095107,875.3703947
Dili,01/10/20,18.43478293,TUN,Tuna/Bonito/Other Mackerel,0.007198749,48.43818925
Dili,01/11/20,18.76019856,BEN,Long tom,0.23534552,1611.52197
Dili,01/11/20,18.76019856,CGX,Jacks/Trevally/Other Scad,0.076045666,520.7206035
Dili,01/11/20,18.76019856,CJX,Fusilier,0,0
Dili,01/11/20,18.76019856,CLP,Sardines/pilchards,0.208945661,1430.749661
Dili,01/11/20,18.76019856,FLY,Flying fish,0.217711868,1490.776021
Dili,01/11/20,18.76019856,GZP,Garfish,0.094787669,649.0559559
Dili,01/11/20,18.76019856,LWX,Jobfish,0,0
Dili,01/11/20,18.76019856,MZZ,Other,0.785052164,5375.623083
Dili,01/11/20,18.76019856,RAX,Short bodied mackerel,0.003380792,23.14988002
Dili,01/11/20,18.76019856,SDX,Mackerel scad,0,0
Dili,01/11/20,18.76019856,SNA,Snapper/seaperch,0.021239326,145.4356995
Dili,01/11/20,18.76019856,TUN,Tuna/Bonito/Other Mackerel,0,0
Dili,01/12/20,18.92136409,BEN,Long tom,0.092226879,636.9463002
Dili,01/12/20,18.92136409,CGX,Jacks/Trevally/Other Scad,0.025455753,175.8050141
Dili,01/12/20,18.92136409,CJX,Fusilier,0,0
